playerShort,,playerShort,player,club,leagueCountry,birthday,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,refCount,refCountryCount,meanIAT,seIAT,meanExp,seExp,color_rating,meanIAT_nIAT,meanExp_nExp,meanIAT_GameNbr,meanExp_GameNbr,meanIAT_cards,meanExp_cards
susaeta_3,1843,susaeta_3, Susaeta,Athletic Bilbao,Spain,14.12.1987,179.0,68.0,Right Winger,293,116,70,107,42,40,2,0,66,25,0.36613671739242115,0.00019357689117749805,0.5706065376979115,0.0009214889746943807,1,0.34359252914187055,0.4386261382472605,0.36907986057616676,0.5842136481130688,0.0,0.0
sven-bender,4193,sven-bender,Sven Bender,Borussia Dortmund,Germany,27.04.1989,185.0,72.0,Defensive Midfielder,258,131,63,64,8,34,0,0,84,21,0.3426761342571775,0.00045258048059320993,0.40605947990485786,0.0021513349272272455,1,0.3355856256550088,0.3583791276279919,0.33937595416293387,0.3676206144606018,0.0,0.0
sven-neuhaus,8681,sven-neuhaus,Sven Neuhaus,Hamburger SV,Germany,04.04.1978,192.0,90.0,Joker,199,78,54,67,0,2,0,0,84,1,0.3366281626427214,5.454025113076393e-05,0.3359668924003006,0.000225061636579017,2,0.33662816264272166,0.33596689240030103,0.3366281626427207,0.33596689240030086,0.0,0.0
sven-schipplock,4384,sven-schipplock,Sven Schipplock,1899 Hoffenheim,Germany,08.11.1988,185.0,79.0,Center Forward,198,69,50,79,68,33,1,1,73,3,0.33707825679419334,5.7027868606159046e-05,0.3393078071603132,0.00023558431930174027,2,0.3359475583272784,0.3378808852987639,0.3367941064460412,0.3371986438017196,0.0,0.0
sven-ulreich,4194,sven-ulreich,Sven Ulreich,VfB Stuttgart,Germany,03.08.1988,189.0,80.0,Goalkeeper,265,109,59,97,0,18,0,0,89,18,0.34401803512433654,0.0003800429654994085,0.4079793695735426,0.0017938304157408026,2,0.33535065649141427,0.3569508335467471,0.3391715229739231,0.3605662221613204,0.0,0.0
sylvain-armand,1181,sylvain-armand,Sylvain Armand,Paris Saint-Germain,France,01.08.1980,182.0,82.0,Left Fullback,494,206,133,155,20,64,3,5,95,27,0.3462281581016268,0.0010634172333608399,0.44541103438976665,0.005128991598566045,1,0.3339340524753189,0.38108523971738767,0.33711645187338596,0.3640868679312626,1.300740616480036,2.153846153846152
sylvain-distin,2206,sylvain-distin,Sylvain Distin,Everton FC,England,16.12.1977,191.0,85.0,Center Back,562,220,145,197,11,51,1,1,83,16,0.33555777393471287,3.6819248725626684e-05,0.4133165634904125,0.00016727960861034197,4,0.32730754200371337,0.3592941341003649,0.32821447088661615,0.3652768691744045,0.653379367453448,0.712891124563048
sylvain-marchal,1182,sylvain-marchal,Sylvain Marchal,SC Bastia,France,10.02.1980,184.0,80.0,Center Back,286,95,87,104,7,68,1,0,56,5,0.3360124383818802,0.001016349680325826,0.3625038633484966,0.004555346508382062,2,0.33487280956573545,0.338608016757117,0.33470593938865967,0.3439253633761074,0.0,0.0
sylvain-marveaux,1183,sylvain-marveaux,Sylvain Marveaux,Newcastle United,England,15.04.1986,172.0,64.0,Left Midfielder,170,60,48,62,20,10,0,0,65,18,0.33890859584213484,0.0009098295500658504,0.3942563932220794,0.004112160549566002,3,0.32865065530606485,0.36188782204137404,0.33523838804836403,0.36294690825980747,0.0,0.0
sylvio-rodelin,208,sylvio-rodelin,Sylvio Rodelin,Lille OSC,France,18.11.1989,192.0,70.0,Joker,98,43,28,27,11,0,0,0,38,6,0.3393774762639526,0.00022376348115703653,0.3787481665705555,0.0010025314996102571,3,0.3370596172656253,0.3509893846245082,0.3365038555988941,0.35263763385501395,0.0,0.0
szabolcs-huszti,1184,szabolcs-huszti,Szabolcs Huszti,Hannover 96,Germany,18.04.1983,173.0,72.0,Right Midfielder,297,127,67,103,61,50,2,2,119,31,0.35396189841427056,0.0013149512661252947,0.5645275624520948,0.00664559669062013,1,0.33459509017064226,0.3795938629975243,0.35242218708308226,0.5543486242022636,0.0,0.0
takashi-inui,644,takashi-inui,Takashi Inui,Eintracht Frankfurt,Germany,02.06.1988,169.0,59.0,Attacking Midfielder,151,63,33,55,27,17,2,0,73,17,0.34390921448096784,0.00024314603281943556,0.365634572499173,0.0014739763188735364,2,0.33576605033024737,0.3389030966640233,0.3409056176515594,0.3268586776822114,0.0,0.0
takashi-usami,372,takashi-usami,Takashi Usami,1899 Hoffenheim,Germany,06.05.1992,178.0,69.0,Attacking Midfielder,104,45,18,41,23,5,0,0,66,12,0.3381740394173555,0.0025638252377721974,0.3142773304474274,0.012940058681154415,3,0.3287065848193055,0.43647894014633154,0.33890841721267095,0.29661296296155765,0.0,0.0
tamas-hajnal,1185,tamas-hajnal,Tamás Hajnal,VfB Stuttgart,Germany,15.03.1981,170.0,67.0,Attacking Midfielder,348,129,89,130,59,40,1,0,144,34,0.34985798686062775,0.0014311700975135166,0.4704275987294165,0.007367922335758335,2,0.3372657229482596,0.3793103102531014,0.3443849398696975,0.4133130949888152,0.0,0.0
teemu-pukki,1911,teemu-pukki,Teemu Pukki,FC Schalke 04,Germany,29.03.1990,180.0,78.0,Center Forward,162,77,28,57,44,7,0,0,96,31,0.3529341871247915,6.19029951393416e-05,0.534626240029829,0.00029950132426971387,1,0.3320054754669872,0.3805102578840113,0.3545787255520476,0.5493531401935497,0.0,0.0
thanos-petsos,4258,thanos-petsos,Thanos Petsos,SpVgg Greuther Fürth,Germany,05.06.1991,184.0,80.0,Defensive Midfielder,154,67,37,50,18,26,0,1,88,12,0.3389860443072623,0.0004145060441158092,0.3681426117098637,0.0022219651265567375,1,0.3358218043113972,0.34677624988616695,0.33807610293078977,0.3607746354444743,0.337539293106427,0.39413919413919396
theo-walcott,1186,theo-walcott,Theo Walcott,Arsenal FC,England,16.03.1989,170.0,68.0,Center Forward,355,204,75,76,82,13,0,0,100,29,0.3493673264897973,0.0012187422176618357,0.471567724616854,0.006058579881840167,3,0.32890117266726526,0.3689027638086653,0.336884808469946,0.4087009791928011,0.0,0.0
theodor-gebre-selassie,6924,theodor-gebre-selassie,Theodor Gebre Selassie,Werder Bremen,Germany,24.12.1986,181.0,71.0,Right Fullback,194,81,48,65,11,15,0,0,73,25,0.3645894568964236,0.0005172437459453158,0.5205316837719801,0.0027465804822665945,3,0.33528344688822775,0.37737529562837496,0.37803079520192945,0.549806842950311,0.0,0.0
thiago-motta,1432,thiago-motta, Thiago Motta,Paris Saint-Germain,France,28.08.1982,186.0,75.0,Center Midfielder,349,210,77,62,37,92,3,9,135,30,0.359697042539737,0.00021926817751875436,0.49485034193972155,0.0009985789751102482,2,0.3412678532874223,0.4150488375703858,0.3635302259353778,0.5022977152315328,0.0,0.0
thiago-silva,2292,thiago-silva, Thiago Silva,Paris Saint-Germain,France,22.09.1984,183.0,79.0,Center Back,304,172,78,54,21,28,0,2,129,38,0.35553407615551674,0.0008507013370115294,0.5097372775140254,0.004463350469719049,2,0.3291391190384429,0.4555811116352453,0.36115628333312993,0.5048121386970991,0.0,0.0
thiago_17,1495,thiago_17, Thiago,FC Barcelona,Spain,11.04.1991,172.0,71.0,Attacking Midfielder,164,125,21,18,20,16,1,0,73,24,0.3528677258438923,0.000324069872239365,0.5299850856464741,0.0015808528512287147,3,0.3417283474080486,0.42672329495821315,0.3582027261023136,0.5451813329799832,0.0,0.0
thibaut-courtois,1188,thibaut-courtois,Thibaut Courtois,Atlético Madrid,Spain,11.05.1992,199.0,88.0,Goalkeeper,210,130,47,33,0,6,0,1,70,19,0.36104204400946666,0.0009457113952722817,0.5391143730207641,0.004249547818843188,2,0.33883564548633516,0.4215330099650663,0.36400379631800556,0.5603623410057231,0.0,0.0
thierry-doubai,586,thierry-doubai,Thierry Doubaï,FC Sochaux,France,01.07.1988,180.0,75.0,Defensive Midfielder,134,67,25,42,5,12,1,0,50,16,0.3479556763576739,0.000266626622216461,0.4515272350826011,0.0012507674112399838,5,0.3438923242511676,0.4074903745187259,0.34480499603074366,0.39954276024573415,0.0,0.0
thomas-kahlenberg,596,thomas-kahlenberg,Thomas Kahlenberg,VfL Wolfsburg,Germany,20.03.1983,183.0,72.0,Attacking Midfielder,275,117,60,98,32,23,0,2,119,35,0.34905813872837027,0.00026046644985099906,0.47016916770218753,0.0012700960086451244,1,0.3360401859421747,0.38546817088288005,0.3421228948590979,0.40767041533891335,0.361009815298395,0.6144839549002601
thomas-kleine,8609,thomas-kleine,Thomas Kleine,SpVgg Greuther Fürth,Germany,28.12.1977,191.0,82.0,Center Back,354,151,76,127,25,42,1,2,95,8,0.33903899116114056,7.039048617301161e-05,0.3611941939714035,0.0003193657018426559,1,0.3363331960236275,0.34273179725452696,0.3372751363976641,0.34273693095751795,0.0,0.0
thomas-mueller,634,thomas-mueller,Thomas Müller,Bayern München,Germany,13.09.1989,186.0,74.0,Attacking Midfielder,355,243,59,53,142,17,1,0,108,31,0.3485896515030204,0.0012503938316507045,0.4666148315851637,0.007003483702704664,2,0.335881308312626,0.3755426485188475,0.3427771125808372,0.40487009093393456,0.0,0.0
thomas-pledl,16931,thomas-pledl,Thomas Pledl,SpVgg Greuther Fürth,Germany,23.05.1994,174.0,65.0,Joker,84,36,19,29,11,10,0,0,66,10,0.3438719419039571,7.413926462588196e-05,0.38646756177747354,0.0003281371374755197,1,0.3388819544438642,0.35272242335282983,0.34254434604753836,0.377803825646435,0.0,0.0
thomas-soerensen,1528,thomas-soerensen,Thomas Sørensen,Stoke City,England,12.06.1976,195.0,89.0,Goalkeeper,511,196,135,180,0,10,0,0,125,33,0.34420661748795495,5.70636593332665e-05,0.4717068504867057,0.00028885063281553034,2,0.3281055047804555,0.36561818515467953,0.3317966746636844,0.3895672253545243,0.0,0.0
thomas-vermaelen,1190,thomas-vermaelen,Thomas Vermaelen,Arsenal FC,England,14.11.1985,180.0,73.0,Center Back,347,193,57,97,27,54,1,3,113,32,0.350324729341942,0.0010392363515530898,0.5079457029120029,0.004895132207681754,1,0.3313651973504433,0.38199595013102494,0.34395078601130635,0.4452382366834623,0.0,0.0
thorben-marx,1191,thorben-marx,Thorben Marx,Bor. Mönchengladbach,Germany,01.06.1981,184.0,83.0,Defensive Midfielder,317,136,75,106,17,56,0,0,75,15,0.3421291945660492,0.000935521300985431,0.40031239722896617,0.004403207104374886,2,0.33534171588715633,0.3508718614906552,0.33792966861827173,0.3511905922809002,0.0,0.0
tiago_3,1192,tiago_3, Tiago,Atlético Madrid,Spain,02.05.1981,183.0,71.0,Attacking Midfielder,390,230,85,75,36,92,0,2,152,35,0.35487540860302935,0.001060003167592552,0.49656782867069377,0.005073543874700694,1,0.3325489712589365,0.38274166679466737,0.3563220286078304,0.4968831049298908,0.325185154120009,0.538461538461538
tim-hoogland,3064,tim-hoogland,Tim Hoogland,VfB Stuttgart,Germany,11.06.1985,183.0,75.0,Right Fullback,154,82,34,38,19,12,0,1,57,6,0.3403082797330685,0.00014151057544593693,0.3656405323349714,0.0006360728908361142,1,0.33613895623456375,0.3413196885771611,0.3379902839034338,0.3469499928956011,0.0,0.0
tim-howard,265,tim-howard,Tim Howard,Everton FC,England,06.03.1979,195.0,88.0,Goalkeeper,515,251,129,135,1,18,0,1,117,43,0.3402823394556538,0.00036940515390979637,0.43344032387023124,0.0020274594684455472,2,0.33042630016279506,0.37406541196855325,0.3303794812690524,0.37538247402914127,0.0,0.0
tim-krul,1545,tim-krul,Tim Krul,Newcastle United,England,03.04.1988,188.0,74.0,Goalkeeper,180,77,35,68,0,12,0,1,60,19,0.3383217538641422,6.169684474662782e-05,0.4111655749006362,0.00039486549526115885,2,0.3273364786104192,0.35966379830031936,0.3305670404391969,0.37468556648789464,0.0,0.0
tim-wiese,1193,tim-wiese,Tim Wiese,1899 Hoffenheim,Germany,17.12.1981,193.0,100.0,Goalkeeper,387,163,84,140,0,27,1,3,105,25,0.34585063542595834,0.0008731373902427,0.42576962243339594,0.004069910392075434,2,0.33509312109988104,0.368542739975835,0.34051234331248537,0.3722378951345997,0.0,0.0
timm-klose,587,timm-klose,Timm Klose,1. FC Nürnberg,Germany,09.05.1988,193.0,87.0,Joker,146,64,41,41,10,19,1,0,67,15,0.33958397438123666,0.00030644999518963917,0.38788437020542527,0.0018344352104151971,1,0.3391880829010636,0.35954568907938095,0.34087223810832334,0.3779855389749104,0.34530518732858895,0.37719298245613997
timmy-simons,1194,timmy-simons,Timmy Simons,1. FC Nürnberg,Germany,11.12.1976,186.0,79.0,Defensive Midfielder,595,322,125,148,68,46,0,1,177,42,0.35157348144451345,0.001405172435606266,0.5040703185389472,0.006498164779968328,1,0.33678166014280214,0.402700885263799,0.3524471838408569,0.4828070721396306,0.325185154120009,0.538461538461538
timo-gebhart,1195,timo-gebhart,Timo Gebhart,1. FC Nürnberg,Germany,12.04.1989,182.0,83.0,Attacking Midfielder,177,82,38,57,21,45,2,0,59,16,0.34040395109925875,0.0009599285489687876,0.40948589841713406,0.004593359651159824,2,0.33580614702288053,0.3607401625957573,0.33805438083787565,0.3617998139019133,0.0,0.0
timo-hildebrand,1196,timo-hildebrand,Timo Hildebrand,FC Schalke 04,Germany,05.04.1979,186.0,80.0,Goalkeeper,438,200,99,139,0,14,0,0,128,29,0.3500460038285183,0.0009118390837756261,0.4486841785318333,0.004043454108913659,1,0.3364117248714303,0.37469176802690013,0.34258349246560266,0.3824653036179834,0.0,0.0
timor_2,3516,timor_2, Timor,CA Osasuna,Spain,17.01.1989,185.0,77.0,Center Midfielder,80,19,30,31,9,28,1,0,38,1,0.3698935941871719,0.00022948964086646405,0.5882973115445439,0.0010016473064931102,1,0.369893594187172,0.5882973115445439,0.3698935941871718,0.5882973115445439,0.0,0.0
timothee-kolodziejczak,1496,timothee-kolodziejczak,Timothée Kolodziejczak,OGC Nice,France,01.10.1991,181.0,69.0,Left Fullback,101,49,18,34,2,17,0,0,38,14,0.3450199635449803,0.00024071631034322644,0.4145533255293084,0.0012946454018145522,2,0.3389389351882634,0.3803358387323155,0.33955125494398675,0.3790270463973729,0.0,0.0
timothy-chandler,4387,timothy-chandler,Timothy Chandler,1. FC Nürnberg,Germany,29.03.1990,186.0,81.0,Right Midfielder,191,64,52,75,16,28,1,1,84,10,0.33426586226742583,0.00010444226611525161,0.3318103761545107,0.0004599102710381825,3,0.33597477658228214,0.33828713763479884,0.33558924520018246,0.33413889572675964,0.336628162642721,0.33596689240030103
tino-costa,3069,tino-costa,Tino Costa,Valencia CF,Spain,09.01.1985,176.0,75.0,Attacking Midfielder,207,105,48,54,33,64,1,2,82,21,0.3531533671002091,0.0003873184376631687,0.5579566697782723,0.0037491278600142682,2,0.3374307960563908,0.412050693156977,0.35826766586508707,0.5697765345933379,0.0,0.0
tito_10,3070,tito_10, Tito,Rayo Vallecano,Spain,11.07.1985,174.0,62.0,Joker,125,45,23,57,4,38,1,0,35,1,0.3698935941871719,0.00022948964086646405,0.5882973115445439,0.0010016473064931102,1,0.369893594187172,0.5882973115445439,0.3698935941871721,0.588297311544544,0.7397871883743441,1.1765946230890878
titus-bramble,1197,titus-bramble,Titus Bramble,Sunderland AFC,England,21.07.1981,187.0,87.0,Center Back,365,146,85,134,15,71,1,1,85,22,0.34278139721161244,0.0009116552833270489,0.4718846178110033,0.004300362358422946,5,0.3278406825798367,0.3658069214485162,0.3309540503050033,0.38745241180167905,0.0,0.0
tobias-levels,14232,tobias-levels,Tobias Levels,Fortuna Düsseldorf,Germany,22.11.1986,186.0,81.0,Right Fullback,218,74,57,87,2,53,1,1,56,1,0.3366281626427213,5.454025113076391e-05,0.3359668924003007,0.000225061636579017,2,0.3366281626427215,0.33596689240030103,0.336628162642721,0.335966892400301,0.0,0.0
tobias-mikkelsen,518,tobias-mikkelsen,Tobias Mikkelsen,SpVgg Greuther Fürth,Germany,18.09.1986,179.0,72.0,Right Winger,167,75,37,55,20,19,0,0,63,22,0.3533110420355593,0.00022034329429652228,0.5884421405077926,0.0011125003850420217,1,0.34030576041287924,0.48507561996393644,0.3556619319374064,0.6140418688511885,0.355498137405798,0.517225106182161
tobias-steffen,8610,tobias-steffen,Tobias Steffen,Bayer Leverkusen,Germany,03.06.1992,175.0,67.0,Center Forward,148,72,22,54,52,14,1,0,84,3,0.3375484300103597,6.550051053961492e-05,0.34735027696190535,0.0002860646738019638,2,0.3366819813356747,0.3366105412356963,0.337150476554083,0.34242773228661694,0.0,0.0
tobias-werner,8685,tobias-werner,Tobias Werner,FC Augsburg,Germany,19.07.1985,176.0,66.0,Left Midfielder,257,97,61,99,43,51,0,0,60,1,0.33662816264272133,5.454025113076391e-05,0.33596689240030064,0.00022506163657901704,1,0.3366281626427215,0.33596689240030103,0.33662816264272094,0.3359668924003011,0.0,0.0
toifilou-maoulida,212,toifilou-maoulida,Toifilou Maoulida,SC Bastia,France,08.06.1979,184.0,77.0,Center Forward,448,157,122,169,99,44,2,2,79,14,0.33723354376652437,0.00021198734538488263,0.3814853809943951,0.0009760311658042598,4,0.3318226339964361,0.3568776303739695,0.33485428827086233,0.3485088839382929,0.0,0.0
tolgay-arslan,733,tolgay-arslan,Tolgay Arslan,Hamburger SV,Germany,16.08.1990,180.0,77.0,Attacking Midfielder,156,63,32,61,41,29,0,1,71,5,0.3369568270998404,0.00014204939967259742,0.3486112499415312,0.0007049491970615565,2,0.33680477954844296,0.33775111427207954,0.33677774710717884,0.34172169615304043,0.34530518732858895,0.37719298245613997
tom-cleverley,734,tom-cleverley,Tom Cleverley,Manchester United,England,12.08.1989,175.0,67.0,Joker,167,80,41,46,22,15,0,1,77,21,0.33892253326682453,0.0002888985800717451,0.43383026015936665,0.001724005545346748,1,0.32753114654377535,0.3611898094392458,0.3336161150452009,0.39645011769080646,0.0,0.0
tom-huddlestone,1583,tom-huddlestone,Tom Huddlestone,Tottenham Hotspur,England,28.12.1986,188.0,80.0,Defensive Midfielder,369,162,93,114,21,49,1,4,119,21,0.3398259138494957,3.4918290630983947e-05,0.4364950501338342,0.00016192978278718447,3,0.32746192064641294,0.3612743126734867,0.33136464715094466,0.384409903286705,0.0,0.0
tom-mickel,8714,tom-mickel,Tom Mickel,Hamburger SV,Germany,19.04.1989,186.0,81.0,Goalkeeper,94,44,21,29,0,2,0,0,66,1,0.33662816264272133,5.454025113076392e-05,0.33596689240030064,0.00022506163657901704,2,0.33662816264272155,0.33596689240030103,0.33662816264272116,0.33596689240030086,0.0,0.0
tom-starke,8686,tom-starke,Tom Starke,Bayern München,Germany,18.03.1981,194.0,91.0,Goalkeeper,276,105,63,108,0,7,0,0,85,12,0.3334369849174013,0.00016630366249835012,0.3222528606589597,0.0007133839609306848,2,0.32939022357125713,0.4307144402904323,0.33564537240122744,0.3317433681321346,0.0,0.0
tom-trybull,4305,tom-trybull,Tom Trybull,Werder Bremen,Germany,09.03.1993,181.0,72.0,Defensive Midfielder,110,42,30,38,3,18,2,0,82,4,0.33774465611078225,5.8572584110828656e-05,0.34487391048385163,0.0002467634795564398,2,0.33685130802826124,0.33748983976762215,0.3374604577734576,0.34260666951712954,0.0,0.0
tomas-pekhart,1497,tomas-pekhart,Tomáš Pekhart,1. FC Nürnberg,Germany,26.05.1989,194.0,80.0,Center Forward,197,83,46,68,58,26,1,0,86,30,0.35492610105355743,0.00025143587237880705,0.48866473446048636,0.0014445634162857436,1,0.32890561229422643,0.4305325302759563,0.3568563002155077,0.4662984760135339,0.0,0.0
tomas-rincon,4201,tomas-rincon,Tomás Rincón,Hamburger SV,Germany,13.01.1988,175.0,75.0,Defensive Midfielder,177,61,44,72,0,43,2,2,77,30,0.34686011576609344,0.0009549249173465998,0.5016294836107336,0.007926111042474334,2,0.327646274425988,0.45653836755310556,0.34326046094569346,0.429379438231568,0.398173671048605,1.21272727272727
tomas-rosicky,1199,tomas-rosicky,Tomáš Rosický,Arsenal FC,England,04.10.1980,178.0,67.0,Attacking Midfielder,500,255,110,135,71,62,3,0,145,37,0.35055191817158243,0.0011514595622924436,0.4920021455707792,0.0059173656032591,1,0.33156380249737866,0.3776651435833811,0.3399815328245349,0.41163042618942675,0.0,0.0
tomer-hemed,1853,tomer-hemed,Tomer Hemed,RCD Mallorca,Spain,02.05.1987,183.0,81.0,Center Forward,112,34,27,51,32,9,0,0,55,15,0.367787385895657,0.00021124441154578757,0.5956721084026028,0.0010345726562877263,3,0.3460842809647653,0.4612703910375642,0.36847354627204904,0.5898487586689207,0.0,0.0
toni-doblas,3075,toni-doblas, Toni Doblas,Real Zaragoza,Spain,05.08.1980,184.0,78.0,Goalkeeper,189,67,55,67,0,24,1,1,67,11,0.36612830118913564,0.0002621881846124788,0.582237982733176,0.0011746082533280644,2,0.35571659256019067,0.5190264477884176,0.36855880778046085,0.5861492955108847,0.0,0.0
toni-kroos,1200,toni-kroos,Toni Kroos,Bayern München,Germany,04.01.1990,182.0,78.0,Attacking Midfielder,318,206,59,53,45,40,0,0,92,31,0.3487116271459545,0.0017001670288721955,0.4806406621827658,0.0084901826322515,1,0.3349769911135736,0.3781428888364473,0.34276797536314874,0.4061046595913819,0.0,0.0
